state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
23,431,district,Madhya Pradesh,Umaria,2015-01-01,53.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,432,district,Madhya Pradesh,Neemuch,2015-01-01,44.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,433,district,Madhya Pradesh,Mandsaur,2015-01-01,55.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,434,district,Madhya Pradesh,Ratlam,2015-01-01,33.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,435,district,Madhya Pradesh,Ujjain,2015-01-01,57.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,438,district,Madhya Pradesh,Dhar,2015-01-01,46.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,439,district,Madhya Pradesh,Indore,2015-01-01,60.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,440,district,Madhya Pradesh,Khargone (West Nimar),2015-01-01,41.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,441,district,Madhya Pradesh,Barwani,2015-01-01,59.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,442,district,Madhya Pradesh,Rajgarh,2015-01-01,70.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,443,district,Madhya Pradesh,Vidisha,2015-01-01,29.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,444,district,Madhya Pradesh,Bhopal,2015-01-01,68.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,445,district,Madhya Pradesh,Sehore,2015-01-01,47.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,446,district,Madhya Pradesh,Raisen,2015-01-01,49.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,447,district,Madhya Pradesh,Betul,2015-01-01,62.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,448,district,Madhya Pradesh,Harda,2015-01-01,53.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,449,district,Madhya Pradesh,Hoshangabad,2015-01-01,54.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,450,district,Madhya Pradesh,Katni,2015-01-01,49.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,451,district,Madhya Pradesh,Jabalpur,2015-01-01,57.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,452,district,Madhya Pradesh,Narsimhapur,2015-01-01,46.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,453,district,Madhya Pradesh,Dindori,2015-01-01,28.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,454,district,Madhya Pradesh,Mandla,2015-01-01,51.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,455,district,Madhya Pradesh,Chhindwara,2015-01-01,44.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,456,district,Madhya Pradesh,Seoni,2015-01-01,53.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,457,district,Madhya Pradesh,Balaghat,2015-01-01,51.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,458,district,Madhya Pradesh,Guna,2015-01-01,38.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,459,district,Madhya Pradesh,Ashoknagar,2015-01-01,48.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,460,district,Madhya Pradesh,Shahdol,2015-01-01,39.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,461,district,Madhya Pradesh,Anuppur,2015-01-01,45.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,462,district,Madhya Pradesh,Sidhi,2015-01-01,39.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,463,district,Madhya Pradesh,Singrauli,2015-01-01,47.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,464,district,Madhya Pradesh,Jhabua,2015-01-01,27.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,465,district,Madhya Pradesh,Alirajpur,2015-01-01,28.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,466,district,Madhya Pradesh,Khandwa (East Nimar),2015-01-01,53.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,467,district,Madhya Pradesh,Burhanpur,2015-01-01,67.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,468,district,Gujarat,Kachchh,2015-01-01,47.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,469,district,Gujarat,Banas Kantha,2015-01-01,47.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,470,district,Gujarat,Patan,2015-01-01,38.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,471,district,Gujarat,Mahesana,2015-01-01,69.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,472,district,Gujarat,Sabar Kantha,2015-01-01,57.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,473,district,Gujarat,Gandhinagar,2015-01-01,62.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,474,district,Gujarat,Ahmedabad,2015-01-01,67.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,475,district,Gujarat,Surendranagar,2015-01-01,46.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
